"NCT01326130","both","Implementation of an Integrated Primary Care Network for Prevention and Management of Cardiometabolic Risks (RCM)","CONTEXTE: L'Agence de la sant¨¦ et des services sociaux de Montr¨¦al (ASSS) invited our
      research team to evaluate the implementation of an integrated and interdisciplinary primary
      care network for prevention and management of cardiometabolic risks (diabetes and
      hypertension) (PCR). The intervention is based on the Chronic Care Model and the development
      of an integrated services network. PCR is to be implemented in 6 territories of ""Centre de
      sant¨¦ et de services sociaux (CSSS)"". A first application for funding was made to Fonds
      Pfizer-FRSQ-MSSS for an evaluation that has to be completed in the first 24 month after the
      beginning of the implementation. This application to the PHSI program at CIHR is
      complementary and will ensure an evaluation of the sustainability of PCR and of long term
      effects (40 months after the beginning of the implementation) for patients and for their
      primary care physicians.

      In each CSSS, PCR plans for : 1- an interdisciplinary team in an education center working
      with primary care physicians and offering to referred  patients a pre-determined sequence of
      clinical interventions over a 2-year-period; 2- a program supporting primary care physicians
      (continuing education, documentation and clinical guidelines, referral system to second line
      of care); 3- networking between actors of ""R¨¦seau local de services (RLS)"" insuring clinical
      information transfer required for efficient patient management.

      OBJECTIVES: 1-evaluate PCR effects according to territory, time and degree of exposure
      (specifically benefits to registered patients and support to participating primary care
      physicians); 2- identify the degree of implementation of PCR in each CSSS territory and the
      related contextual factors; 3- examine the relationship between the effects identified, the
      degree of implementation of PCR and the related contextual factors; 4- assess the impact of
      implementing PCR on the strengthening of RLS.

      METHODS: The proposed evaluation will be done through a mixed design including two
      complementary strategies. Using a ""quasi-experiment/before-after"" design, the first strategy
      is a quantitative approach looking at the program effects and their variation between
      territories. This analysis will use data from the PCR clinical database (ex.: HbA1c, BP,
      lifestyle) and from patient questionnaire inquiring about care experience, utilization of
      services, chronic care follow-up, self-management and quality of life. Around 3000 patients
      will be enlisted. A primary care physician questionnaire will enquire about PCR effects on
      their practice. Using primarily a qualitative and a case study approach, each of the 6
      territories being one case, the second strategy will identify the degree of implementation
      of PCR and the explanatory contextual factors. This analysis with use data obtained from
      semi-structured interviews with program managers. The results of this analysis will be
      summarized in a monograph for each territory. According to the type of indicator analyzed,
      objective 3 will be fulfilled using linear models or longitudinal multilevel models
      supplemented with an interpretive approach using the information from monographs and
      discussion groups. The impact of implementing PCR on RLS will be assessed through interviews
      with key informants.

      RESULTS AND EXPECTED IMPACT: Our study will identify the effectiveness of PCR and contextual
      factors associated with successful implementation and sustainability of PCR. Detailed
      contextual information will allow application of our results to other environments that have
      similar context and to other chronic conditions that could benefit from an integrated
      services network.

      KNOWLEDGE TRANSFER: Since decision makers, clinicians and researchers did and will take part
      in all phases of PRC evaluation (planning, data collection, analysis and interpretation),
      diffusion of information regarding the program is an integral part of the research process.
      In addition, results will be presented at local, regional, provincial and national
      conferences and published in reports and articles widely distributed. More specifically, a
      regional symposium will be organized to share evaluation results with all CSSS in the region
      (n=12) and with all our local and regional partners.","","Inclusion Criteria:#          -  Diabetic adults with borderline fasting blood sugar or glucose intolerance or treated             with diet only or treated with only one medication or treated with multiple             medications but with Hb A1c ¡Ü 8%;#          -  Adults with blood pressure in office ¡Ý 140/90 mm Hg (if diabetes present, BP ¡Ý 130/80             mm Hg)"
"NCT01328275","both","The Thai HIV Disease Progression: An Observational Database","The purpose of this study is to study the HIV disease progression in HIV-infected Thai
      Adult.","HIV-infected patients currently receiving ART at Bamrasnaradura Institute, Sanpatong        Hospital or HIV-NAT, Thai Red Cross AIDS Research Centre, Bangkok.","Inclusion Criteria:#          1. There is evidence that HIV infection true (blood positive results by ELISA (ELISA)             has been confirmed or detected evidence co-infection. HIV in the body by PCR, HIV-RNA             PCR).Currently on PI regimens#          2. Signed consent form#          3. Age> 18 years#        Exclusion Criteria:#          1. Patients who came for treatment in a department other than out patient, such as             inpatient or emergency room.#          2. Patients are not willing to receive treatment on a regular basis in all 3 hospitals             as patients normally receive treatment at other hospitals on a regular basis.             However, due to urgent events. Need to receive treatment in hospital and three of.#          3. Patients who have been diagnosed by  doctors  as  a Psychological disorder that can             not store the data.#          4. Patients who have been diagnosed by a medical condition that Alcoholism"
"NCT01330433","both","Effects of CoSeal in Reducing Perioperative Bleeding & Adhesions in Pediatric Heart Surgery","This is a prospective, randomized, open-label, blinded-evaluator study that will evaluate
      the effectiveness of a surgical sealant (CoSeal) composed of biocompatible polyethylene
      glycol on the formation of mediastinal and pericardial adhesions in children undergoing
      staged surgical reconstruction (potential procedures include: Blalock-Taussig Type
      Operation, Classical Glenn Procedure, Bidirectional Glenn Procedure, Norwood). Additionally,
      bleeding will be evaluated by drainage post-operatively through surgical site drainage
      output.","","Inclusion Criteria:#          -  Have an acceptable surrogate capable of giving consent on the subject's behalf.#          -  Pediatric patients ages 0 - 17#          -  Have a cardiac disease which requires staged cardiac surgery and resternotomy#          -  Non-emergent state or emergent state with sufficient time to educate and consent#        Exclusion Criteria:#          -  An immune system disorder#          -  Unplanned reoperation#          -  Known hypersensitivity to components in CoSeal#          -  Patients undergoing reoperation less than 3 months after the primary surgery"
"NCT01332591","both","Multivessel Coronary Disease Diagnosed at the Time of Primary PCI for STEMI: Complete Revascularization Versus Conservative Strategy. PRAGUE - 13 Trial","The aim of the study is to find the optimal management of patients with acute myocardial
      infarction with ST elevations treated by primary PCI who have at least one significant
      stenosis of non-culprit coronary artery. The primary endpoint of the study will be incidence
      of combined endpoint of all cause mortality, nonfatal myocardial infarction and stroke
      during the follow up of 24 months in group of patients treated with staged revascularization
      (PCI or CABG) in comparison with patients treated conservatively.","","Inclusion Criteria:#          -  Patient with acute myocardial infarction with ST segment elevation (STEMI)#          -  Angiographically successful primary PCI of infarct-related stenosis (TIMI flow grades              II-III)#          -  One or more other stenoses (¡Ý70%) of ""non-infarct"" coronary artery (arteries)  found             by coronary angiography, (diameter of artery ¡Ý 2,5mm)#          -  Enrollment ¡Ý48 hours following onset of symptoms#        Exclusion Criteria:#          -  Stenosis of the left main of left coronary artery ¡Ý 50%#          -  Hemodynamically significant valvular disease#          -  Patients in cardiogenic shock during STEMI#          -  Hemodynamic instability#          -  Angina pectoris > grade 2 CCS lasting 1 month prior to STEMI"
"NCT01335451","both","A Phase I, Single Centre, Double-blind, Randomised, Placebo-controlled, Parallel-group Study to Assess the Safety, Tolerability and Pharmacokinetics of AZD5213 After Oral Administration of Single and Multiple Ascending Doses in Healthy Young and Elderly J","The purpose of this study is to investigate the safety, tolerability and pharmacokinetics of
      AZD5213 in healthy young and elderly Japanese subjects","","Inclusion Criteria:#          -  Provision of signed and dated, written informed consent prior to any study specific             procedures#          -  Japanese healthy male subjects aged 20 to 45 years (young) and male and female             subjects aged 65 to 80 years (elderly)#          -  Male subjects should be willing to use barrier contraception ie, condoms, from the             first day of dosing until 3 months after the last dose of investigational product#          -  Have a body mass index (BMI) between 17 and 27 kg/m2 and weigh at least 45 kg and no             more than 100 kg#          -  Clinically normal physical findings, supine BP, pulse rate, ECG and laboratory             assessments in relation to age, as judged by the investigator(s)#        Exclusion Criteria:#          -  History of any clinically significant disease or disorder which, in the opinion of             the investigator, may either put the subject at risk because of participation in the             study, or influence the results or the subject's ability to participate in the study#          -  History or presence of gastrointestinal, hepatic or renal disease or any other             condition known to interfere with absorption, distribution, metabolism or excretion             of drugs#          -  History of previous or ongoing psychiatric disease/condition including psychosis,             affective disorder, anxiety disorder, and personality disorder including borderline             according to the criteria in the Diagnostic and Statistical Manual of Mental             Disorders#          -  History of psychotic disorder among first degree relatives.#          -  History of use of antipsychotic, antidepressant or anxiolytic drugs, prescribed as             well as non-prescribed use."
"NCT01337622","both","Gastric Residuals in Preterm Infants (GRIP)","Checking of gastric residuals prior to the continuation/increase of enteral feeding prolongs
      the time to establish full gastric feeding in the early postnatal period.","","Inclusion Criteria:#          -  Infants with a birth weight ¡Ý 1500g and < 2000g#          -  Age ¡Ü48 hours of life#          -  Informed, written parental consent#        Exclusion Criteria:#          -  Antenatally recognized gastrointestinal malformation#          -  Major congenital anomaly#          -  Chromosomal anomaly#          -  NEC stage II#          -  Severe acidosis, asphyxia  (pH <7.0)#          -  Severe growth restriction below 3rd percentile"
"NCT01339858","both","The Effect of N-Acetyl Cysteine on Cortical Erosion in Early Stage Schizophrenia","The primary objective of this study is to determine if NAC, added to existing antipsychotic
      treatment, is superior to placebo for cortical erosion in patients with early stage
      psychosis. The primary hypothesis is that there will be significantly less cortical erosion
      as measured by cortical thickness, cortical volume and cortical white matter density
      (assessed by DTI) in patients treated for 12 months with NAC as compared to those treated
      with placebo.  The secondary objectives of this study are to determine if 12 months of NAC
      add-on treatment  is superior to placebo for fMRI determined working memory and semantic
      memory tasks, cortical MR spectroscopy measures (glutathione, N-acetylaspartate, and
      glutamine/glutamate levels), electrophysiologically determined attention measures (e.g.,
      mismatch negativity, P300), symptoms, functional measures and cognitive functioning.","","SUBJECTS DIAGNOSED WITH A PSYCHOTIC DISORDER#        Inclusion Criteria:#          -  Patients with a DSM-IV diagnosis of schizophrenia, schizophreniform, schizoaffective,             psychosis disorder NOS#          -  Age range 16-35 years#          -  Male or female#          -  Within 2 years of the first onset of psychotic symptoms that resulted in             work/school/social dysfunction and/or treatment (PI will review potential subjects             who have been experiencing symptoms >2 years but <5 years and will allow to enter the             trial on a case-by-case basis)#          -  Ability to provide informed consent and/or assent (all subjects)#          -  For subjects 16 and 17 years of age, parental/guardian consent#        Exclusion Criteria:#          -  Unstable medical conditions#          -  Active seizure disorder#          -  Pregnant or lactating women#          -  Females unwilling to utilize birth control#          -  Implanted pacemaker, medication pump, vagal stimulator, deep brain stimulator, TENS             unit, or ventriculoperitoneal shunt (because of MR studies).#          -  Known IQ less than 70#          -  DSM-IV-TR diagnosis of substance dependence (with the exception of nicotine or             caffeine dependence)#          -  Psychotic symptoms secondary to substance use#          -  Considered a high risk for suicidal acts - active suicidal ideation with intent to             act as determined by clinical interview#        HEALTHY CONTROL SUBJECTS#        The comparison subjects will consist of 20 healthy normal volunteers recruited from the        community who will be age and gender matched to subjects diagnosed with a psychotic        disorder entering the NAC treatment study#        Inclusion Criteria:#          1. Age range of 18-30 (inclusive) and able to give voluntary informed consent (Note:             Subjects diagnosed with a psychotic disorder under the age of 18 will be age matched             to control subjects aged 18).#          2. Male or Female#        Exclusion Criteria:#          1. Current severe mental disorder (Schizophrenia, schizophreniform disorder, other             psychotic disorders, bipolar disorder, major depressive disorder)#          2. Known/documented IQ < 70#          3. Pregnant or lactating women#          4. Acute, serious, or unstable medical condition#          5. Metallic implants or other contraindication to MRI (including but not limited to:             Implanted pacemaker, medication pump, vagal stimulator, deep brain stimulator, TENS             unit, or ventriculoperitoneal shunt)#          6. First degree relative with a psychotic disorder (i.e. schizophrenia,             schizophreniform, schizoaffective, psychosis disorder NOS, substance induced             psychosis, major depression with psychotic features, or bipolar disorder with             psychotic features).#          7. Current DSM-IV-TR diagnosis of substance abuse or dependence (with the exception of             nicotine or caffeine) as diagnosed within the 6 months prior to screening visit#          8. Known history of seizure disorder, head trauma, stroke, traumatic brain injury,             significant loss of consciousness"
"NCT01342744","female","Effects of Metformin on Cardiovascular Risk Factors in Postmenopausal Women With Metabolic Syndrome","The purpose of this study is to determine the effects of metformin on cardiovascular risk
      factors in postmenopausal women with metabolic syndrome.","","Inclusion Criteria:#          -  Postmenopausal women aged 45-60 years with metabolic syndrome according to The             American Heart Association and  The National Heart, Lung, and Blood Institute#        Exclusion Criteria:#          -  Previous cardiovascular diseases#          -  Contraindicated to metformin: serum creatinine >1.4 mg/dL, liver disease, alcoholism,             congestive heart failure, chronic hypoxic lung disease, prior history of lactic             acidosis#          -  Previous administration of metformin, other hypoglycemic drugs, lipid-lowering drugs,             sex steroids, antiplatelet drugs within 3 months before enrollment#          -  Fasting blood sugar ¡Ý 200 mg/dL or  HbA1c >8%#          -  Serum  triglyceride ¡Ý500 mg/dL#          -  Abnormal EKG"
"NCT01347606","both","Prospective Randomized Technical Study","Thyroid surgery has potential risks. Intraoperative organ (such as parathyroides) extraction
      and vascular or neural (such as recurrent nervus) injuries are most important ones. This
      research is aim to prevention of these via intraoperative methylene blue using.","thyroidectomy indicated patients","Inclusion Criteria:#          -  Thyroidectomy indicated patients#        Exclusion Criteria:#          -  Recurrent disease#          -  Additional disease"
"NCT01350479","both","Gown and Glove Use to Prevent the Spread of Infection in VA Community Living Centers","Methicillin-resistant S. aureus (MRSA) infections are a common cause of morbidity and
      mortality in nursing home residents. MRSA is predominantly spread from patient-to-patient by
      health care workers. The use of gowns, gloves and hand washing prevents this spread;
      however, their use detracts from a patient-centered, home-like environment which is an
      important priority for nursing homes. The goal of this project is to determine when it is
      most important for health care workers to wear gowns and to wash their hands when caring for
      MRSA colonized veterans in community living centers.","MRSA colonized veterans residing in a participating VA Long Term Care Facility","Inclusion Criteria:#        Resident:#          -  Age  18 years#          -  Recent MRSA colonization (defined by one positive surveillance cultures in the last             year).#          -  Reside in a participating LTCF for rehabilitation, skilled nursing or maintenance             care#          -  Expected length of stay of >4 weeks from enrollment#          -  Written informed consent from participant, or written informed consent from LAR with             assent from participant#        Health Care Worker:#          -  Has direct interaction with participating residents at participating VA LTCF#          -  Verbal informed consent#        Exclusion Criteria:#        Residents:#          -  None#        Health Care Worker:#          -  Unable or unwilling to wear protective gown or gloves during HCW-resident interaction"
"NCT01352637","both","Enhancing Exposure Therapy for PTSD: Virtual Reality and Imaginal Exposure With a Cognitive Enhancer","The purpose of this study is to test the differences between four active treatment
      conditions for combat-related Post Traumatic Stress Disorder (PTSD): virtual reality
      exposure therapy (VRE) or prolonged imaginal exposure therapy (PE), both with DCS or
      placebo, as well as to examine predictors for PTSD and response to treatment in active duty
      military personnel, veterans, and civilians who served in Iraq and Afghanistan.","","Inclusion Criteria:#          1. Diagnosis of OEF-OIF (Operations Enduring Freedom or Iraqi Freedom) Combat Related             PTSD;#          2. Female participants of childbearing potential must agree to use an effective method             of birth control (i.e., oral contraceptive, Norplant, diaphragm, condom, or             spermicide) during the course of the study, or to remain abstinent from sex, to             ensure they do not become pregnant during the course of the study;#          3. Ability to provide informed consent and function at an intellectual level sufficient             to allow accurate completion of all assessment instruments;#          4. Participants must be literate in English;#          5. Patients must be medically healthy and willing to take the study drug;#          6. VRE stimuli available must be consistent with subject's trauma.#        Exclusion Criteria:#          1. Lifetime or current diagnosis of schizophrenia or other psychotic disorder, bipolar             disorder;#          2. Participation in a clinical trial during the previous 3 months;#          3. Current evidence or history of significant unstable medical illness or organic brain             impairment, including stroke, CNS tumor, demyelinating disease, cardiac, pulmonary,             gastrointestinal, renal or hepatic impairment;#          4. Patients who in the investigator's judgment pose a current suicidal or homicidal             risk;#          5. Alcohol, medication, or illegal substance dependence within the past 90 days;#          6. Treatment with any other concomitant medication with primarily CNS activity, or             treatment with any medication that the PI judges not acceptable for this study;#          7. history of seizures;#          8. Pregnancy or lactation."
"NCT01354756","both","Validation of Apnea LinkTM (ResMed Corporation, Poway, California) for Sleep Apnea Syndrome Screening in a Bariatric Population","Sleep apnea syndrome (OSA) frequently occurs in obese population undergoing bariatric
      surgery. There is a need for alternative screening tools for sleep apnea detection in the
      pre-operative period. The investigators would like to compare ApneaLink and complete
      polysomnography in this population.","obese patients, > 18y old, in whom a bariatric surgery is planified and who have to        undergo a polysomnography for OSA screening","Inclusion Criteria:#          -  obese patients#          -  > 18 years old#          -  in whom a bariatric surgery is planified and who have to undergo a polysomnography             for OSA screening#        Exclusion Criteria:#          -  pulmonary, neurologic, neuromuscular disease#          -  < 18 years old"
"NCT01358318","both","Effect of Addition of Soy Protein and Soy Fiber to a Snack Bar on Satiety and Food Intake","The purpose of this study is to determine whether ingestion of a bar containing either added
      soy protein or soy fiber or both, increases subjective and objective measures of satiety
      compared to a control bar.","","Inclusion Criteria:#          -  BMI between 20 and 30 kg/m2#          -  Age between 20-60y#          -  Unrestrained eater (score<15)#          -  Regularly consume 3 meals per day#          -  Moderate exercise (eg running , aerobics classes, other sports activities) of no more             than 7 hours per week#        Exclusion Criteria:#          -  use of drugs that influence carbohydrate or lipid metabolism (eg             betablockers,hypoglycemic agents, antibiotics taken less than 6 weeks before study             entry, glucocorticoids, anti-diarrheal medication, weight loss medication etc), and             anti-diabetic medication#          -  presence of any significant disease (eg gastrointestinal diseases, diabetes, a CVD             event less than 12 weeks from study entry, current hepatic disease etc)#          -  use of special dietary treatments or supplement within 4 weeks of study#          -  restrained eater (score>15)#          -  weight change (¡À10% of body weight) within the previous 6 weeks#          -  alcohol intake >2 drinks/day#          -  food allergies of any kind#          -  swallowing difficulties,#          -  exercising more than 7 hours per week"
"NCT01362530","both","A Phase III, Randomized, Double-Blind, Active Comparator-Controlled Clinical Trial, Conducted Under In-House Blinding Conditions, to Examine the Efficacy and Safety of Aprepitant for the Prevention of Chemotherapy-Induced Nausea and Vomiting (CINV) in Pediatric Patients","This study will compare the safety and efficacy of a three-day oral aprepitant regimen
      (aprepitant plus ondansetron) to ondansetron alone in the prevention of chemotherapy-induced
      nausea and vomiting (CINV) in the 120 hours following the initiation of chemotherapy in
      pediatric participants.","","Inclusion Criteria:#          -  Is 6 months to 17 years of age at time of study entry#          -  Is scheduled to receive chemotherapeutic agent(s) associated with moderate, high risk             or very high risk of vomiting for a documented malignancy, or a chemotherapy regimen             not previously tolerated due to vomiting#          -  Is expected to receive ondansetron as part of their antiemetic regimen#          -  If female and has begun menses, must  has a negative urine pregnancy test prior to             randomization. A female who is of reproductive potential agrees to remain abstinent             or use a barrier form of contraception for at least 14 days prior to, throughout, and             for at least one month following the last dose of study medication#          -  If >10 years old, have a Karnofsky score ¡Ý 60; if ¡Ü 10 years have a Lansky Play             Performance score ¡Ý 60#          -  Have a predicted life expectancy of ¡Ý 3 months#        Exclusion Criteria:#          -  Has vomited in the 24 hours prior to Treatment Day 1#          -  Is scheduled to receive stem cell rescue therapy in conjunction with study related             course(s) of emetogenic chemotherapy#          -  Has received or will receive radiation therapy to the abdomen or pelvis within a week             prior to Treatment Day 1 or during the course of the study#          -  Is pregnant or breast feeding#          -  Is allergic to aprepitant, ondansetron, or any other 5-hydroxytryptamine type-3             receptor (5-HT3) antagonist#          -  Has a symptomatic primary or metastatic CNS malignancy causing nausea and/or vomiting#          -  History of QT prolongation or taking other medicinal products that lead to QT             prolongation#          -  Has an active infection (e.g., pneumonia), congestive heart failure, bradyarrhythmia,             or any uncontrolled disease (e.g., diabetic ketoacidosis, gastrointestinal             obstruction) except for malignancy, which in the opinion of the investigator, might             confound the results of the study or pose unwarranted risk in administering study             drug to the participant#          -  Has had benzodiazepine or opioid therapy initiated within 48 hours of study drug             administration, except for single daily doses of triazolam, temazepam, or midazolam#          -  Has been started on systemic corticosteroid therapy within 72 hours prior to study             drug administration or is planned to receive a corticosteroid as part of the             chemotherapy regimen#          -  Is currently taking warfarin"
"NCT01366066","female","Transcutaneous Mechanical Nerve Stimulation (TMNS) by Vibration in the Treatment of Stress Incontinence and Urge Incontinence","During transcutaneous mechanical nerve stimulation in spinal cord injured men an increase in
      pressure was observed in the external urethral sphincter along with an increase in bladder
      capacity. In a subsequent study it was demonstrated that Transcutaneous Mechanical Nerve
      Stimulation (TMNS) in women could induce pressure increment of the external urethral
      sphincter. A pilot study have since shown that after 6 weeks of stimulation 24 out of 33
      women suffering from urinary stress incontinence were able to contract their pelvic floor
      muscles and had become free of symptoms. Another pilot study has shown promising effect on
      the overactive bladder syndrome.

      The present study aims to treat urinary incontinence and includes 2 groups of patients with
      30 patients in each group: Women suffering from urinary stress incontinence and women
      suffering from urge incontinence. A medical vibrator is used and in each group the subjects
      will be randomized to vibration treatment or no vibration treatment. All patients will
      receive pelvic floor training and all women suffering from urge incontinence will receive
      anticholinergic medications.

      The stimulation will be performed at the perineum every day for 6 weeks with an amplitude of
      2 mm and a frequency of 100 Hz. Results will be evaluated on the basis of questionnaires,
      micturition diaries and diaper tests.

      If the investigators are able to demonstrate a significant reduction in the incontinence
      symptoms in the subjects the investigators asses that vibration can be a way of
      reestablishing a normal function of the pelvic floor muscles and bladder function in
      incontinent patients.","","Inclusion Criteria:#          -  Women suffering from stress incontinence OR Women suffering from urge incontinence             /overactive bladder syndrome#          -  Ongoing anticholinergic treatment in the urge incontinence/overactive bladder             syndrome group#          -  Patient capable of understanding protocol and performing treatment#        Exclusion Criteria:#          -  On going pregnancy or breast feeding#          -  Treatment with anticholinergic medications in the stress incontinence group#          -  Treatment with diuretic drugs#          -  Acute illness (including infection, trauma and haematuria)#          -  Fibromyalgia#          -  Faecal incontinence#          -  Known neurological disease#          -  Bladder pain syndrome#          -  Genital prolaps > stage 2 on the Pelvic Organ Prolapse Quantification System POP-Q#          -  Previous treatment with neuromodulation or Botox#          -  Previous pelvic floor surgery or radiation"
"NCT01459523","both","Optimizing Catheter Insertion Technique for Ultrasound-guided Continuous Peripheral Nerve Blocks","Continuous peripheral nerve blocks (CPNB; also known as ""perineural"" catheters) provide
      target-specific pain control for a variety of surgeries. There has been increasing interest
      in the use of ultrasound guidance for regional anesthesia, and many techniques using
      ultrasound alone for perineural catheter insertion have been described. Catheters may be
      placed at various points along the brachial plexus (for upper extremity procedures) or in
      proximity to the femoral and/or sciatic nerve (for lower extremity procedures). To date, the
      optimal ultrasound scanning technique, catheter insertion endpoint, catheter placement
      location per indication, for the majority of ultrasound-guided continuous peripheral nerve
      blocks remain unknown. This study will help provide important information related to optimal
      ultrasound scanning techniques and will help identify ways to improve the success rates,
      onset times, and analgesic effectiveness of these techniques for real patients undergoing
      surgical procedures.","","Inclusion criteria:#          -  At least 18 years of age;#          -  Undergoing unilateral, upper (at or distal to the elbow) or lower (hip or distal)             extremity orthopedic surgery, with moderate-to-severe postoperative pain expected;             and#          -  Desiring a continuous perineural catheter for postoperative analgesia.#        Exclusion criteria:#          -  Patients who will have difficulty understanding the study protocol or caring for the             infusion pump/catheter system; or#          -  Patients with any known contraindication to study medications, insulin-dependent             diabetes mellitus, neuropathy of any etiology in the affected extremity;#          -  Patients with a contraindication to regional blockade (eg, clotting deficiency);#          -  Patients with any known acute or chronic hepatic or renal insufficiency or failure;#          -  Patients with any additional surgical site outside of the catheter-affected area (eg,             iliac crest bone graft in addition to hand surgery);#          -  Patients with chronic opioid use (defined as daily use for more than 4 weeks prior to             surgery) or active illicit substance abuse;#          -  Patient weighing < 40 kg;#          -  Pregnancy;#          -  Incarceration; or#          -  Inability to communicate with the investigators and hospital staff."
"NCT01492959","both","A Prospective, Open, Uncontrolled, Observational Study With Innolet in Daily Clinical Situations According to the Product Labelling, Without Any Study Specific Investigations","This study is conducted in Asia. The aim of this study is to review the efficacy and safety
      of insulin treatment with InnoLet? in daily clinical practice.","Korean patients with diabetes mellitus in need of insulin treatment","Inclusion Criteria:#          -  Diabetes mellitus (Type 1 or type 2)#          -  Need insulin treatment"
"NCT01545336","both","A Double-blind, Placebo-controlled Phase II Study of Anastrozole in Patients With Pulmonary Arterial Hypertension","The main purpose of this clinical trial is to study the safety and efficacy of anastrozole
      in adults diagnosed with pulmonary arterial hypertension (PAH). The study will evaluate how
      well the drug is tolerated. The study will also evaluate if anastrozole effects estradiol
      (E2) hormone levels, a sex hormone, and improves the function of the lower right chamber of
      the heart (right ventricle).","","Inclusion Criteria:#          -  Previous documentation of mean pulmonary artery pressure > 25 mm Hg with a pulmonary             capillary wedge pressure (or left ventricular end-diastolic pressure) < 16 mm Hg and             PVR > 3 WU at any time before study entry.#          -  Diagnosis of PAH which is idiopathic, heritable, drug- or toxin-induced, or             associated with connective tissue disease, congenital heart disease, portal             hypertension, or HIV infection.#          -  Most recent pulmonary function tests with FEV1/FVC >50% AND either a) total lung             capacity > 70% predicted or b) total lung capacity between 60% and 70% predicted with             no more than mild interstitial lung disease on computerized tomography scan of the             chest#          -  Ability to perform six minute walk testing without limitations in musculoskeletal             function or coordination.#          -  If female, post-menopausal state, defined as:#          -  > 50 years old AND#          -  a) have not menstruated during the preceding 12 months OR#          -  b) have follicle-stimulating hormone (FSH) levels (> 40 IU/L) OR#          -  < 50 years and FSH (> 40 IU/L) OR#          -  having had a bilateral oophorectomy#          -  Informed consent#        Exclusion Criteria:#          -  Treatment with estrogen or anti-hormone therapy (tamoxifen, fulvestrant, etc.)#          -  WHO Class IV functional status#          -  History of breast cancer#          -  Clinically significant untreated sleep apnea#          -  Left-sided valvular disease (more than moderate mitral valve stenosis or             insufficiency or aortic stenosis or insufficiency), pulmonary artery or valve             stenosis, or ejection fraction < 45% on echocardiography#          -  Initiation of PAH therapy (prostacyclin analogues, endothelin-1 receptor antagonists,             phosphodiesterase-5 inhibitors) within three months of enrollment; the dose must be             stable for at least 3 months prior to Baseline Visit#          -  Hormone therapy#          -  Hospitalized or acutely ill#          -  Renal failure (creatinine > 2.0)#          -  Child-Pugh Class C cirrhosis#          -  Current or recent (< 6 months) chronic heavy alcohol consumption#          -  Current use of another investigational drug (non-FDA approved) for PAH#          -  Enrollment in a clinical trial within one month of screening#          -  Age < 18"
"NCT01584492","both","Double Blind, Double Dummy, Cross-over Study to Compare the Bronchodilator Effect of CHF1535 pMDI (Fixed Combination of Beclometasone 50 ¦Ìg + Formoterol 6 ¦Ìg) Versus Free Combination of Beclometasone Plus Formoterol pMDI in Asthmatic Children","The purpose of this clinical study is to compare the improvement in breathing of single
      administration of CHF 1535 50/6 pMDI (fixed combination of a corticosteroid drug
      beclomethasone 50 ¦Ìg + formoterol 6 ¦Ìg/puff, 2 inhalations, total dose 100/12 ¦Ìg) given with
      spacer versus free combination of beclomethasone 50 ¦Ìg/puff pMDI (2 inhalations, total dose
      100 ¦Ìg) given with spacer plus formoterol 6 ¦Ìg/puff pMDI (2 inhalations, total dose 12 ¦Ìg)
      given with spacer in terms of FEV1 from 0 to 12 hours in asthmatic children.

      Additionally the study aims to evaluate the effects of doses of CHF 1535 pMDI compared to
      placebo and the effect on other lung function parameters, to assess the safety and
      tolerability of CHF 1535 dosages in children.","","Inclusion Criteria:#          -  Written informed consent obtained from the parents/legal representatives and/or the             subject (if and when appropriate)#          -  Prepuberal male and female outpatients, aged ¡Ý 5 and < 12 years (Tanner stage I and             II)#          -  Clinical diagnosis of asthma according to Global Strategy for Asthma Management and             Prevention (GINA)  revised version 2009 at least six months prior to screening visit.#          -  Already treated with inhaled short acting Beta2-agonists as required and / or inhaled             beclomethasone dipropionate up to 400 ¦Ìg or equivalent.#          -  Forced Expiratory Volume during the first second (FEV1) ¡Ý 60% and ¡Ü 95% of predicted             normal values at the screening visit.#          -  A documented positive response to the reversibility test at the screening visit,             defined as Delta FEV1 ¡Ý 15% over baseline, 15 minutes after 400 ¦Ìg salbutamol             pressurised Meter Dose Inhaler (ATS/ERS taskforce 2005).#          -  A cooperative attitude and ability to use a pMDI and a spacer (Aerochamber Plus and             Volumatic).#        Exclusion Criteria:#          -  Endocrinological diseases or other chronic diseases.#          -  Known sensitivity to the components of study medication.#          -  Any concomitant disease requiring additional treatment with topic or systemic             glucocorticosteroids.#          -  Allergy to one component of medications used.#          -  Intolerance or contra-indication to treatment with Beta2-agonists and/or inhaled             corticosteroids.#          -  Having received an investigational drug within 2 months before the current study.#          -  Inability to comply to study procedures or to study treatment intake.#          -  Occurrence of acute asthma exacerbations or respiratory tract infections in the 4             weeks preceding the screening visit.#          -  Significant seasonal variation in asthma or asthma occurring only during episodic             exposure to an allergen or a chemical sensitizer.#          -  History of cystic fibrosis, bronchiectasis or alpha-1 antitrypsin deficiency.#          -  History of near fatal asthma (e.g. brittle asthma, hospitalisation for asthma             exacerbation in Intensive Care Unit).#          -  Diagnosis of restrictive lung disease.#          -  Significant medical history and/or treatments for cardiac, renal, neurological,             hepatic, endocrine diseases, or any laboratory abnormality indicative of a             significant underlying condition, that may interfere with patient's safety,             compliance, or study evaluations, according to the investigator's opinion.#          -  QTc interval (Fridericia's formula) higher than 450 msec at screening visit"
